,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1867,91464,-37.978061,145.05176,25 Rossmith Avenue,Beaumaris,14160000,house,2011,2,2,2,SC_079,3354,19865,1250,38,0,hospital_055,214,S_011,1014
1868,91519,-37.982337,145.04638,3 Folkestone Crescent,Beaumaris,17820000,house,2016,4,2,3,SC_079,3725,19865,1649,38,0,hospital_055,563,S_011,1410
1869,91588,-37.985674,145.032593,37 Glenwood Avenue,Beaumaris,9200000,house,2011,3,2,2,SC_079,4135,19866,2863,36,0,hospital_055,1821,S_011,2657
1870,91603,-37.975005,145.038678,39 Morey Road,Beaumaris,13860000,house,2014,3,1,2,SC_079,2887,19866,1675,36,0,hospital_055,1297,S_011,2208
1871,91618,-37.990775,145.032943,4 Holding Street,Beaumaris,20400000,house,2014,4,2,2,SC_079,4690,19865,2996,38,0,hospital_055,2063,S_011,2782
1872,91642,-37.985653,145.045164,40 Cromer Road,Beaumaris,14800000,house,2013,3,2,2,SC_079,4081,19865,1804,38,0,hospital_055,874,S_011,1581
1873,91709,-37.986432,145.039167,50 Haldane Street,Beaumaris,10560000,house,2014,3,1,3,SC_079,4155,19865,2337,38,0,hospital_055,1339,S_011,2111
1874,91741,-37.975592,145.044757,6 Cannes Grove,Beaumaris,9960000,house,2013,3,1,2,SC_079,2963,19866,1315,36,0,hospital_055,805,S_011,1687
1875,91754,-37.981121,145.040158,6 Rosemary Road,Beaumaris,12025000,house,2013,4,2,2,SC_079,3561,19866,2047,36,0,hospital_055,1051,S_011,1954
1876,91792,-37.972144,145.037008,7 Tibbles Street,Beaumaris,8460000,house,2013,4,2,2,SC_079,2586,19866,1657,36,0,hospital_055,1582,S_023,2172
1877,91813,-37.98449326,145.0412598,77 Oak Street,Beaumaris,11580000,house,2009,4,3,3,SC_079,3936,19865,2117,38,0,hospital_055,1072,S_011,1885
1878,91891,-37.981041,145.050613,96 Wells Road,Beaumaris,11050000,house,2012,4,2,0,SC_003,3549,19865,1280,38,0,hospital_055,173,S_011,1038
1879,91950,-37.978322,145.064558,104 Patty Street,Mentone,24140000,house,2015,5,3,2,SC_003,2294,19865,398,38,0,hospital_133,382,S_011,406
1880,92045,-37.98933029,145.0622864,17 Coryule Avenue,Mentone,13300000,house,2009,3,2,1,SC_003,3102,19865,868,38,0,hospital_001,936,S_011,864
1881,92060,-37.981183,145.088219,18 Southern Road,Mentone,12750000,house,2014,4,2,2,SC_003,1121,19864,1685,40,0,hospital_001,1710,S_003,1021
1882,92072,-37.975074,145.072962,194 Warrigal Road,Mentone,4455000,house,2014,3,1,1,SC_003,1479,19865,1019,38,0,hospital_133,890,S_003,1067
1883,92114,-37.985167,145.078739,2/7 Olive Grove,Mentone,9050000,house,2015,4,2,2,SC_003,1806,19864,905,40,0,hospital_001,798,S_003,183
1884,92186,-37.977318,145.071144,28 Johnston Street,Mentone,8460000,house,2013,3,2,2,SC_003,1716,19865,728,38,0,hospital_133,595,S_011,898
1885,92188,-37.982425,145.085675,29 Acacia Avenue,Mentone,9979000,house,2011,3,2,2,SC_003,1291,19864,1441,40,0,hospital_001,1449,S_003,768
1886,92372,-37.98137,145.082368,6 Sycamore Avenue,Mentone,10795000,house,2010,3,2,1,SC_003,1282,19864,1407,40,0,hospital_001,1326,S_003,546
1887,92375,-37.98873901,145.066803,60 Naples Road,Mentone,17700000,house,2010,5,2,0,SC_003,2767,19865,778,38,0,hospital_001,569,S_011,886
1888,92472,-37.975294,145.071058,9 Withers Way,Mentone,13260000,house,2016,3,2,2,SC_003,1646,19865,895,38,0,hospital_133,775,S_011,1029
1889,92474,-37.990892,145.064369,92 Beach Road,Mentone,14400000,house,2012,5,2,2,SC_003,3087,19865,1007,38,0,hospital_001,743,S_011,1052
1890,92484,-37.999246,145.089766,1 /36 White Street,Mordialloc,5610000,house,2014,3,2,1,SC_003,3130,19863,837,44,0,hospital_001,1768,S_119,1017
1891,92508,-38.00063705,145.0857239,1 Melrose Street,Mordialloc,5060000,house,2008,3,1,1,SC_003,3297,19863,683,44,0,hospital_001,1587,S_119,830
1892,92512,-38.004815,145.09452,1 Parsons Street,Mordialloc,11339000,house,2011,3,1,1,SC_003,3780,19863,633,44,0,hospital_001,2472,S_119,776
1893,92611,-37.993485,145.070124,11 Genoa Street,Parkdale,13800000,house,2015,4,3,3,SC_003,2992,19864,546,40,0,hospital_001,397,S_003,1215
1894,92642,-37.985006,145.084471,12 Edmond Street,Parkdale,6920000,house,2011,3,2,2,SC_003,1596,19864,1148,40,0,hospital_001,1197,S_003,649
1895,92826,-38.000754,145.097275,17/115-117 McDonald Street,Mordialloc,4240000,house,2016,2,1,1,SC_003,3375,19863,1064,44,0,hospital_001,2422,S_119,1234
1896,92927,-37.987985,145.071804,2/1 Fourth Street,Parkdale,5800000,house,2010,3,1,2,SC_003,2411,19864,692,40,0,hospital_001,307,S_003,640
1897,92954,-38.020407,145.102479,20 Kubis Avenue,Aspendale,4545000,house,2011,3,1,2,SC_003,5610,19862,758,46,0,hospital_001,4213,S_119,1951
1898,93002,-38.002764,145.090239,22 Ormond Street,Mordialloc,9570000,house,2013,4,2,2,SC_003,3522,19863,481,44,0,hospital_001,2038,S_119,666
1899,93005,-38.000898,145.079557,22 Rennison Street,Parkdale,10670000,house,2013,4,3,3,SC_003,3416,19864,915,40,0,hospital_001,1286,S_119,1012
1900,93012,-37.993593,145.094724,23 Belle Crescent,Mordialloc,7480000,house,2013,4,2,2,SC_003,2549,19863,1573,44,0,hospital_001,1948,S_119,1757
1901,93098,-38.015339,145.093997,27 Station Street,Aspendale,6180000,house,2010,3,1,3,SC_003,4940,19863,1122,44,0,hospital_001,3318,S_119,1033
1902,93104,-37.984669,145.081135,28 Hawke Street,Parkdale,13020000,house,2016,4,2,2,SC_003,1659,19864,1026,40,0,hospital_001,984,S_003,354
1903,93179,-37.999108,145.091916,3/18 Warren road,Mordialloc,5120000,house,2014,2,1,1,SC_003,3124,19863,912,44,0,hospital_001,1921,S_119,1096
1904,93193,-37.990129,145.07769,30 Eighth Street,Parkdale,8250000,house,2012,3,2,2,SC_003,2338,19864,349,40,0,hospital_001,429,S_003,675
1905,93224,-37.98986435,145.0877533,32 Macgregor Street,Parkdale,10620000,house,2009,5,3,3,SC_003,2088,19864,1064,40,0,hospital_001,1311,S_003,1130
1906,93229,-37.988351,145.076118,32 Sixth Street,Parkdale,15360000,house,2010,3,1,1,SC_003,2228,19864,526,40,0,hospital_001,383,S_003,484
1907,93245,-38.002424,145.101696,33 Treeby Boulevard,Mordialloc,12640000,house,2011,5,2,2,SC_003,3655,19863,1315,44,0,hospital_001,2852,S_119,1458
1908,93376,-38.00453,145.085769,449 Main Street,Mordialloc,7500000,house,2011,3,1,0,SC_003,3729,19863,282,44,0,hospital_001,1919,S_119,400
1909,93387,-38.0045157,145.0939886,46  Bear Street,Mordialloc,7290000,house,2011,2,1,2,SC_003,3741,19863,600,44,0,hospital_001,2415,S_119,752
1910,93413,-37.98910522,145.0782318,49 Eighth Street,Parkdale,9600000,house,2008,2,1,2,SC_003,2215,19864,472,40,0,hospital_001,502,S_003,567
1911,93416,-38.017895,145.096328,49 Station Street,Aspendale,6838000,house,2014,3,1,2,SC_003,5244,19862,1156,46,0,hospital_001,3669,S_119,1383
1912,93424,-38.009115,145.091868,5 Chute Street,Mordialloc,8250000,house,2015,3,2,2,SC_003,4235,19863,464,44,0,hospital_001,2650,S_119,469
1913,93456,-37.993815,145.095105,5 Waratah Avenue,Mordialloc,9975000,house,2010,2,1,2,SC_003,2580,19863,1564,44,0,hospital_001,1985,S_119,1749
1914,93479,-37.992402,145.090431,53 Keith Street,Parkdale,12320000,house,2012,5,2,3,SC_003,2370,19864,1239,40,0,hospital_001,1556,S_003,1487
1915,93537,-38.016376,145.098889,6 Ebb Street,Aspendale,10000000,house,2014,3,2,2,SC_003,5109,19862,1240,46,0,hospital_001,3666,S_119,1415
1916,93618,-37.990821,145.075626,7 Eighth Street,Parkdale,6678000,house,2013,2,1,2,SC_003,2488,19864,258,40,0,hospital_001,245,S_003,762
1917,93685,-38.009303,145.092566,8 Chute Street,Mordialloc,6413000,house,2016,3,1,0,SC_003,4260,19863,526,44,0,hospital_001,2705,S_119,534
1918,93741,-37.99594,145.089411,9 Elliot Street,Parkdale,9860000,house,2012,3,1,2,SC_003,2761,19864,1191,40,0,hospital_001,1569,S_119,1369
1919,93888,-38.060115,145.129373,30 Royal Road,Bonbeach,8400000,house,2012,3,2,2,SC_070,5629,19859,906,51,0,hospital_096,8252,S_077,1345
1920,93903,-38.059417,145.133819,34 Banjo Circuit,Bonbeach,5500000,house,2015,3,3,1,SC_070,5359,19859,1299,51,0,hospital_096,8016,S_077,1669
1921,93955,-38.07068,145.121808,471 A Station Street,Bonbeach,8816000,house,2015,3,2,1,SC_070,5674,19858,472,53,0,hospital_043,8832,S_077,1891
1922,94056,-38.060634,145.128822,89 Bondi Road,Bonbeach,6800000,house,2015,4,2,2,SC_070,5637,19859,841,51,0,hospital_096,8325,S_077,1332
1923,94085,-38.073697,145.130974,1/80 McLeod Road,Carrum,8240000,house,2014,3,2,2,SC_070,4804,19858,761,53,0,hospital_043,8363,S_077,2527
1924,94144,-38.078141,145.122394,2/662 Nepean Hwy,Carrum,17360000,house,2013,4,3,3,SC_070,5386,19858,361,53,0,hospital_043,8011,S_077,2709
1925,94191,-38.07365,145.128357,32 Melaleuca Drive,Carrum,6110000,house,2013,3,1,2,SC_070,5021,19858,538,53,0,hospital_043,8401,S_077,2411
1926,94196,-38.073873,145.1278583,38 Launching Way,Carrum,7050000,house,2012,3,1,2,SC_070,5054,19858,490,53,0,hospital_043,8383,S_077,2413
1927,94203,-38.078447,145.124601,4 Walkers Road,Carrum,10160000,house,2016,3,1,1,SC_070,5190,19858,439,53,0,hospital_043,7935,S_077,2789
1928,94225,-38.0739337,145.1219017,609 nepean Highway,Carrum,4279000,house,2013,2,1,2,SC_070,5549,19858,115,53,0,hospital_043,8477,S_077,2243
1929,94318,-37.95475006,145.08107,20 Carnoustie Parade,Heatherton,7440000,house,2009,3,2,1,SC_003,1953,19866,2677,36,0,hospital_109,1033,S_023,2277
1930,94367,-37.960954,145.082417,35 St Georges Crescent,Heatherton,9600000,house,2010,3,2,1,SC_003,1274,19866,2525,36,0,hospital_109,694,S_023,2340
1931,94370,-37.954157,145.082894,39 Carnoustie Parade,Heatherton,9520000,house,2014,4,2,2,SC_003,1965,19866,2849,36,0,hospital_109,1178,S_023,2448
1932,94542,-37.90788,145.048309,1/76 Hall Street,Ormond,10920000,house,2014,3,1,1,SC_041,2730,19940,919,36,0,hospital_159,2281,S_107,1406
1933,94580,-37.93264389,145.0446625,10 Rosina Street,Bentleigh,6480000,house,2006,4,2,2,SC_046,943,19937,721,38,0,hospital_110,692,S_107,1477
1934,94733,-37.908492,145.026517,13 Harold Street,Mckinnon,19040000,house,2012,5,3,3,SC_046,3604,19940,1054,36,0,hospital_126,1079,S_107,1839
1935,94740,-37.914995,145.049027,13 Osborne Avenue,Bentleigh,25200000,house,2016,4,1,2,SC_046,2884,19940,1076,36,0,hospital_159,1764,S_107,790
1936,94776,-37.902909,145.052496,14 Florence Street,Ormond,10465000,house,2012,3,1,1,SC_041,2092,19941,1132,35,0,hospital_159,2491,S_015,1729
1937,94988,-37.906758,145.040653,18 Wheeler Street,Ormond,4498000,house,2016,3,2,2,SC_041,2915,19941,405,35,0,hospital_126,1990,S_107,1427
1938,95054,-37.921501,145.044225,2 Bolinda Street,Bentleigh,16250000,house,2011,3,2,2,SC_046,2069,19939,780,37,0,hospital_110,1442,S_107,287
1939,95134,-37.916869,145.049204,20 St James Avenue,Bentleigh,12800000,house,2015,4,2,2,SC_046,2693,19939,1073,37,0,hospital_159,1665,S_107,690
1940,95405,-37.909264,145.04351,288 Jasper Road,Mckinnon,12155000,house,2015,3,1,1,SC_041,3035,19940,472,36,0,hospital_126,2328,S_107,1149
